x,y,z
0.180303,-0.227273,-0.401515
0.183333,-0.24697,-0.371212
0.186364,-0.254545,-0.356061
0.190909,-0.272727,-0.322727
0.193939,-0.280303,-0.306061
0.204545,-0.290909,-0.275758
0.210606,-0.298485,-0.260606
0.231818,-0.306061,-0.231818
0.243939,-0.310606,-0.218182
0.257576,-0.312121,-0.204545
0.284848,-0.316667,-0.177273
0.29697,-0.315152,-0.163636
0.324242,-0.315152,-0.140909
0.337879,-0.313636,-0.131818
0.368182,-0.309091,-0.119697
0.381818,-0.304545,-0.115152
0.413636,-0.293939,-0.113636
0.430303,-0.286364,-0.118182
0.465152,-0.268182,-0.127273
0.481818,-0.262121,-0.131818
0.515152,-0.237879,-0.142424
0.530303,-0.227273,-0.15
0.54697,-0.213636,-0.154545
0.572727,-0.186364,-0.166667
0.583333,-0.171212,-0.174242
0.60303,-0.142424,-0.190909
0.609091,-0.127273,-0.2
0.619697,-0.1,-0.221212
0.622727,-0.084848,-0.234848
0.625758,-0.059091,-0.260606
0.624242,-0.04697,-0.274242
0.616667,-0.025758,-0.30303
0.612121,-0.016667,-0.319697
0.6,-0.00303,-0.345455
0.592424,0.001515,-0.357576
0.577273,0.007576,-0.380303
0.571212,0.007576,-0.389394
0.563636,0.007576,-0.398485
0.551515,0.001515,-0.412121
0.543939,-0.00303,-0.416667
0.531818,-0.016667,-0.425758
0.525758,-0.024242,-0.428788
0.515152,-0.04697,-0.430303
0.507576,-0.059091,-0.430303
0.49697,-0.086364,-0.424242
0.490909,-0.1,-0.418182
0.481818,-0.128788,-0.40303
0.477273,-0.14697,-0.392424
0.468182,-0.177273,-0.365152
0.462121,-0.193939,-0.348485
0.459091,-0.207576,-0.315152
0.448485,-0.233333,-0.298485
0.445455,-0.242424,-0.280303
0.440909,-0.259091,-0.240909
0.437879,-0.265152,-0.222727
0.439394,-0.274242,-0.187879
0.442424,-0.275758,-0.172727
0.448485,-0.277273,-0.143939
0.454545,-0.275758,-0.131818
0.466667,-0.269697,-0.109091
0.471212,-0.266667,-0.1
0.487879,-0.259091,-0.086364
0.493939,-0.256061,-0.081818
0.510606,-0.245455,-0.074242
0.516667,-0.240909,-0.072727
0.524242,-0.234848,-0.072727
0.537879,-0.225758,-0.074242
0.545455,-0.221212,-0.074242
0.557576,-0.207576,-0.078788
0.565152,-0.20303,-0.081818
0.578788,-0.187879,-0.089394
0.584848,-0.181818,-0.095455
0.59697,-0.166667,-0.106061
0.60303,-0.159091,-0.113636
0.613636,-0.139394,-0.128788
0.618182,-0.134848,-0.137879
0.627273,-0.115152,-0.157576
0.630303,-0.107576,-0.168182
0.631818,-0.09697,-0.190909
0.633333,-0.081818,-0.20303
0.634848,-0.075758,-0.212121
0.631818,-0.065152,-0.236364
0.630303,-0.060606,-0.248485
0.621212,-0.056061,-0.271212
0.616667,-0.054545,-0.283333
0.606061,-0.056061,-0.306061
0.598485,-0.057576,-0.316667
0.584848,-0.063636,-0.336364
0.577273,-0.068182,-0.342424
0.565152,-0.077273,-0.354545
0.559091,-0.084848,-0.357576
0.545455,-0.1,-0.362121
0.537879,-0.109091,-0.365152
0.531818,-0.116667,-0.363636
0.519697,-0.131818,-0.363636
0.513636,-0.140909,-0.360606
0.501515,-0.159091,-0.351515
0.49697,-0.171212,-0.343939
0.486364,-0.190909,-0.325758
0.481818,-0.201515,-0.315152
0.469697,-0.221212,-0.292424
0.462121,-0.230303,-0.280303
0.448485,-0.24697,-0.251515
0.442424,-0.259091,-0.236364
0.427273,-0.271212,-0.204545
0.418182,-0.281818,-0.187879
0.409091,-0.287879,-0.151515
0.393939,-0.298485,-0.134848
0.384848,-0.301515,-0.115152
0.372727,-0.306061,-0.081818
0.368182,-0.307576,-0.066667
0.362121,-0.307576,-0.040909
0.362121,-0.306061,-0.033333
0.363636,-0.304545,-0.016667
0.366667,-0.301515,-0.009091
0.368182,-0.298485,0.007576
0.371212,-0.29697,0.013636
0.377273,-0.290909,0.027273
0.378788,-0.289394,0.034848
0.386364,-0.284848,0.04697
0.390909,-0.281818,0.05303
0.395455,-0.280303,0.057576
0.409091,-0.272727,0.060606
0.416667,-0.272727,0.060606
0.434848,-0.263636,0.059091
0.443939,-0.260606,0.056061
0.471212,-0.248485,0.045455
0.486364,-0.242424,0.037879
0.516667,-0.225758,0.021212
0.531818,-0.218182,0.010606
0.560606,-0.193939,-0.010606
0.575758,-0.184848,-0.022727
0.598485,-0.162121,-0.05303
0.607576,-0.15,-0.068182
0.618182,-0.139394,-0.083333
0.630303,-0.116667,-0.116667
0.634848,-0.106061,-0.133333
0.639394,-0.084848,-0.169697
0.639394,-0.075758,-0.187879
0.636364,-0.060606,-0.225758
0.631818,-0.056061,-0.243939
0.621212,-0.043939,-0.283333
0.612121,-0.042424,-0.3
0.595455,-0.040909,-0.333333
0.586364,-0.042424,-0.34697
0.565152,-0.048485,-0.371212
0.554545,-0.054545,-0.381818
0.534849,-0.063636,-0.398485
0.524242,-0.069697,-0.406061
0.512121,-0.075758,-0.412121
0.492424,-0.087879,-0.422727
0.483333,-0.092424,-0.428788
0.463636,-0.106061,-0.434848
0.454545,-0.115152,-0.433333
0.437879,-0.134848,-0.428788
0.431818,-0.14697,-0.425758
0.418182,-0.169697,-0.410606
0.410606,-0.183333,-0.401515
0.390909,-0.206061,-0.378788
0.381818,-0.221212,-0.366667
0.360606,-0.243939,-0.336364
0.348485,-0.257576,-0.319697
0.336364,-0.269697,-0.301515
0.310606,-0.290909,-0.260606
0.29697,-0.298485,-0.239394
0.269697,-0.315152,-0.192424
0.256061,-0.316667,-0.168182
0.233333,-0.324242,-0.128788
0.225758,-0.324242,-0.115152
0.219697,-0.324242,-0.093939
0.221212,-0.325758,-0.084848
0.227273,-0.322727,-0.065152
0.231818,-0.324242,-0.056061
0.240909,-0.321212,-0.030303
0.24697,-0.321212,-0.015152
0.256061,-0.313636,0.012121
0.262121,-0.313636,0.025758
0.268182,-0.310606,0.036364
0.281818,-0.304545,0.056061
0.289394,-0.30303,0.062121
0.306061,-0.29697,0.074242
0.316667,-0.295455,0.077273
0.339394,-0.289394,0.080303
0.35303,-0.286364,0.081818
0.384848,-0.278788,0.075758
0.401515,-0.272727,0.069697
0.442424,-0.259091,0.054545
0.463636,-0.25303,0.045455
0.509091,-0.231818,0.019697
0.527273,-0.221212,0.004545
0.54697,-0.209091,-0.010606
0.584848,-0.178788,-0.045455
0.601515,-0.159091,-0.065152
0.628788,-0.118182,-0.10303
0.640909,-0.095455,-0.121212
0.656061,-0.048485,-0.160606
0.659091,-0.025758,-0.178788
0.657576,0.012121,-0.218182
0.654545,0.030303,-0.237879
0.642424,0.056061,-0.277273
0.630303,0.065152,-0.3
0.609091,0.078788,-0.342424
0.59697,0.081818,-0.362121
0.571212,0.086364,-0.398485
0.554545,0.083333,-0.415152
0.540909,0.081818,-0.431818
0.510606,0.074242,-0.460606
0.495455,0.068182,-0.472727
0.466667,0.054545,-0.495455
0.45303,0.043939,-0.50303
0.424242,0.025758,-0.515152
0.410606,0.013636,-0.521212
0.384848,-0.007576,-0.528788
0.371212,-0.019697,-0.530303
0.345455,-0.042424,-0.530303
0.334848,-0.059091,-0.528788
0.313636,-0.087879,-0.519697
0.30303,-0.106061,-0.510606
0.293939,-0.124242,-0.5
0.280303,-0.163636,-0.472727
0.272727,-0.183333,-0.45303
0.259091,-0.224242,-0.409091
0.251515,-0.240909,-0.383333
0.237879,-0.275758,-0.325758
0.230303,-0.287879,-0.295455
0.212121,-0.309091,-0.230303
0.204545,-0.318182,-0.2
0.186364,-0.322727,-0.143939
0.178788,-0.325758,-0.119697
0.171212,-0.324242,-0.075758
0.168182,-0.327273,-0.056061
0.172727,-0.324242,-0.022727
0.175758,-0.322727,-0.009091
0.181818,-0.322727,0.004545
0.19697,-0.319697,0.027273
0.204545,-0.318182,0.036364
0.227273,-0.313636,0.054545
0.236364,-0.312121,0.063636
0.262121,-0.306061,0.081818
0.274242,-0.30303,0.087879
0.3,-0.29697,0.095455
0.315152,-0.293939,0.098485
0.343939,-0.281818,0.101515
0.360606,-0.280303,0.101515
0.39697,-0.265152,0.1
0.412121,-0.262121,0.098485
0.433333,-0.254545,0.090909
0.472727,-0.236364,0.083333
0.492424,-0.225758,0.077273
0.531818,-0.20303,0.059091
0.551515,-0.187879,0.05
0.587879,-0.156061,0.030303
0.60303,-0.136364,0.019697
0.630303,-0.098485,-0.00303
0.642424,-0.077273,-0.016667
0.662121,-0.034848,-0.04697
0.668182,-0.015152,-0.063636
0.675758,0.027273,-0.104545
0.674242,0.045455,-0.127273
0.668182,0.084848,-0.175758
0.662121,0.101515,-0.20303
0.65303,0.118182,-0.228788
0.627273,0.151515,-0.281818
0.612121,0.166667,-0.307576
0.574242,0.193939,-0.357576
0.55303,0.204545,-0.380303
0.510606,0.219697,-0.421212
0.490909,0.224242,-0.439394
0.451515,0.225758,-0.471212
0.433333,0.225758,-0.484848
0.401515,0.222727,-0.507576
0.387879,0.215152,-0.516667
0.362121,0.206061,-0.533333
0.348485,0.198485,-0.540909
0.336364,0.190909,-0.55303
0.312121,0.177273,-0.559091
0.301515,0.168182,-0.565152
0.280303,0.148485,-0.572727
0.271212,0.136364,-0.575758
0.256061,0.107576,-0.580303
0.248485,0.092424,-0.581818
0.239394,0.057576,-0.580303
0.236364,0.037879,-0.578788
0.233333,0.0,-0.568182
0.233333,-0.019697,-0.562121
0.236364,-0.059091,-0.545455
0.237879,-0.083333,-0.533333
0.239394,-0.124242,-0.507576
0.237879,-0.14697,-0.492424
0.234848,-0.165152,-0.477273
0.230303,-0.2,-0.442424
0.227273,-0.215152,-0.424242
0.221212,-0.243939,-0.383333
0.219697,-0.256061,-0.362121
0.216667,-0.280303,-0.318182
0.218182,-0.289394,-0.29697
0.218182,-0.304545,-0.256061
0.219697,-0.310606,-0.236364
0.221212,-0.316667,-0.2
0.222727,-0.321212,-0.183333
0.227273,-0.327273,-0.151515
0.231818,-0.328788,-0.134848
0.233333,-0.324242,-0.101515
0.240909,-0.330303,-0.086364
0.245455,-0.330303,-0.069697
0.254545,-0.327273,-0.036364
0.260606,-0.327273,-0.021212
0.274242,-0.321212,0.007576
0.281818,-0.318182,0.019697
0.298485,-0.312121,0.042424
0.307576,-0.307576,0.051515
0.327273,-0.3,0.066667
0.339394,-0.293939,0.075758
0.363636,-0.278788,0.090909
0.375758,-0.275758,0.1
0.40303,-0.256061,0.113636
0.416667,-0.25,0.121212
0.431818,-0.236364,0.128788
0.457576,-0.215152,0.143939
0.471212,-0.201515,0.15
0.49697,-0.174242,0.162121
0.509091,-0.157576,0.166667
0.530303,-0.125758,0.175758
0.539394,-0.109091,0.180303
0.556061,-0.072727,0.186364
0.563636,-0.057576,0.187879
0.574242,-0.019697,0.187879
0.580303,-0.00303,0.187879
0.590909,0.031818,0.180303
0.595455,0.04697,0.175758
0.6,0.084848,0.163636
0.607576,0.093939,0.157576
0.610606,0.107576,0.14697
0.616667,0.134848,0.127273
0.618182,0.148485,0.115152
0.622727,0.174242,0.089394
0.624242,0.184848,0.075758
0.624242,0.207576,0.045455
0.624242,0.216667,0.030303
0.622727,0.236364,0.0
0.621212,0.245455,-0.016667
0.616667,0.263636,-0.045455
0.613636,0.268182,-0.062121
0.604545,0.284848,-0.092424
0.601515,0.290909,-0.109091
0.595455,0.295455,-0.124242
0.583333,0.309091,-0.154545
0.577273,0.316667,-0.171212
0.560606,0.325758,-0.204545
0.551515,0.330303,-0.219697
0.533333,0.339394,-0.25303
0.522727,0.342424,-0.268182
0.50303,0.34697,-0.3
0.492424,0.348485,-0.315152
0.468182,0.35303,-0.345455
0.457576,0.348485,-0.360606
0.434848,0.345455,-0.389394
0.424242,0.342424,-0.40303
0.413636,0.343939,-0.428788
0.386364,0.331818,-0.442424
0.372727,0.327273,-0.454545
0.345455,0.316667,-0.478788
0.331818,0.310606,-0.489394
0.304545,0.298485,-0.510606
0.292424,0.290909,-0.518182
0.266667,0.275758,-0.534849
0.256061,0.268182,-0.539394
0.237879,0.254545,-0.551515
0.230303,0.24697,-0.556061
0.219697,0.233333,-0.563636
0.216667,0.221212,-0.565152
0.215152,0.201515,-0.571212
0.213636,0.189394,-0.574242
0.218182,0.177273,-0.577273
0.227273,0.14697,-0.580303
0.233333,0.131818,-0.580303
0.251515,0.098485,-0.578788
0.262121,0.078788,-0.575758
0.286364,0.042424,-0.568182
0.3,0.025758,-0.560606
0.324242,-0.012121,-0.545455
0.337879,-0.030303,-0.534849
0.362121,-0.066667,-0.510606
0.375758,-0.086364,-0.49697
0.398485,-0.122727,-0.462121
0.407576,-0.139394,-0.442424
0.425758,-0.171212,-0.4
0.431818,-0.187879,-0.378788
0.436364,-0.201515,-0.357576
0.445455,-0.227273,-0.309091
0.448485,-0.236364,-0.284848
0.45303,-0.25303,-0.236364
0.45303,-0.259091,-0.212121
0.45303,-0.269697,-0.163636
0.45303,-0.272727,-0.139394
0.45,-0.277273,-0.093939
0.44697,-0.278788,-0.071212
0.439394,-0.274242,-0.028788
0.436364,-0.277273,-0.009091
0.428788,-0.271212,0.027273
0.422727,-0.269697,0.043939
0.419697,-0.268182,0.057576
0.412121,-0.260606,0.086364
0.409091,-0.257576,0.1
0.406061,-0.248485,0.124242
0.406061,-0.243939,0.134848
0.406061,-0.234848,0.15303
0.407576,-0.230303,0.160606
0.412121,-0.219697,0.172727
0.418182,-0.213636,0.178788
0.427273,-0.201515,0.186364
0.433333,-0.19697,0.190909
0.44697,-0.178788,0.195455
0.456061,-0.171212,0.198485
0.475758,-0.154545,0.201515
0.486364,-0.143939,0.201515
0.498485,-0.133333,0.201515
0.521212,-0.109091,0.198485
0.533333,-0.092424,0.195455
0.556061,-0.063636,0.189394
0.566667,-0.04697,0.184848
0.586364,-0.010606,0.172727
0.595455,0.009091,0.165152
0.612121,0.04697,0.148485
0.618182,0.066667,0.137879
0.627273,0.110606,0.112121
0.628788,0.127273,0.09697
0.634848,0.166667,0.065152
0.633333,0.183333,0.04697
0.631818,0.201515,0.012121
0.627273,0.231818,-0.007576
0.622727,0.245455,-0.025758
0.613636,0.269697,-0.063636
0.606061,0.280303,-0.083333
0.595455,0.298485,-0.119697
0.587879,0.306061,-0.139394
0.571212,0.318182,-0.180303
0.563636,0.324242,-0.2
0.543939,0.331818,-0.239394
0.531818,0.336364,-0.259091
0.509091,0.340909,-0.3
0.498485,0.339394,-0.318182
0.474242,0.337879,-0.356061
0.459091,0.334848,-0.372727
0.44697,0.333333,-0.390909
0.419697,0.322727,-0.425758
0.404545,0.318182,-0.440909
0.377273,0.304545,-0.471212
0.362121,0.29697,-0.484848
0.333333,0.280303,-0.509091
0.319697,0.271212,-0.521212
0.290909,0.25303,-0.539394
0.275758,0.243939,-0.54697
0.248485,0.230303,-0.559091
0.236364,0.218182,-0.565152
0.213636,0.201515,-0.572727
0.204545,0.190909,-0.575758
0.19697,0.177273,-0.580303
0.186364,0.159091,-0.581818
0.186364,0.14697,-0.583333
0.189394,0.124242,-0.584848
0.192424,0.110606,-0.586364
0.204545,0.081818,-0.583333
0.213636,0.065152,-0.581818
0.231818,0.030303,-0.574242
0.242424,0.012121,-0.569697
0.262121,-0.025758,-0.556061
0.274242,-0.04697,-0.545455
0.295455,-0.086364,-0.522727
0.306061,-0.107576,-0.507576
0.322727,-0.15,-0.471212
0.330303,-0.171212,-0.45
0.337879,-0.190909,-0.427273
0.345455,-0.227273,-0.378788
0.348485,-0.243939,-0.35303
0.348485,-0.268182,-0.30303
0.348485,-0.278788,-0.280303
0.345455,-0.295455,-0.236364
0.342424,-0.3,-0.215152
0.336364,-0.309091,-0.172727
0.334848,-0.313636,-0.151515
0.330303,-0.316667,-0.109091
0.327273,-0.319697,-0.087879
0.322727,-0.316667,-0.042424
0.319697,-0.316667,-0.019697
0.313636,-0.307576,0.025758
0.310606,-0.306061,0.043939
0.309091,-0.301515,0.063636
0.304545,-0.290909,0.098485
0.301515,-0.286364,0.115152
0.3,-0.275758,0.142424
0.298485,-0.271212,0.15303
0.3,-0.260606,0.171212
0.30303,-0.254545,0.178788
0.309091,-0.243939,0.195455
0.313636,-0.239394,0.20303
0.325758,-0.222727,0.218182
0.333333,-0.216667,0.227273
0.348485,-0.2,0.242424
0.356061,-0.190909,0.248485
0.365152,-0.181818,0.262121
0.383333,-0.159091,0.266667
0.392424,-0.14697,0.272727
0.412121,-0.122727,0.280303
0.421212,-0.109091,0.284848
0.439394,-0.081818,0.290909
0.448485,-0.065152,0.295455
0.462121,-0.033333,0.298485
0.469697,-0.016667,0.298485
0.481818,0.018182,0.298485
0.490909,0.034848,0.295455
0.50303,0.071212,0.287879
0.509091,0.086364,0.281818
0.522727,0.122727,0.265152
0.530303,0.137879,0.25303
0.537879,0.154545,0.239394
0.551515,0.186364,0.209091
0.559091,0.201515,0.190909
0.572727,0.227273,0.148485
0.580303,0.239394,0.124242
0.589394,0.260606,0.074242
0.593939,0.269697,0.04697
0.59697,0.287879,-0.009091
0.593939,0.29697,-0.037879
0.586364,0.316667,-0.093939
0.577273,0.322727,-0.121212
0.557576,0.339394,-0.175758
0.542424,0.348485,-0.201515
0.530303,0.356061,-0.25
0.495455,0.369697,-0.274242
0.475758,0.374242,-0.295455
0.436364,0.383333,-0.337879
0.416667,0.384848,-0.357576
0.377273,0.383333,-0.392424
0.359091,0.383333,-0.409091
0.322727,0.375758,-0.439394
0.304545,0.371212,-0.454545
0.271212,0.359091,-0.477273
0.256061,0.351515,-0.489394
0.227273,0.337879,-0.509091
0.212121,0.327273,-0.516667
0.183333,0.313636,-0.528788
0.168182,0.304545,-0.536364
0.15303,0.295455,-0.542424
0.124242,0.278788,-0.551515
0.110606,0.268182,-0.554545
0.083333,0.251515,-0.559091
0.071212,0.240909,-0.559091
0.048485,0.224242,-0.560606
0.037879,0.216667,-0.562121
0.022727,0.2,-0.560606
0.018182,0.192424,-0.562121
0.012121,0.177273,-0.562121
0.012121,0.163636,-0.562121
0.018182,0.142424,-0.566667
0.022727,0.127273,-0.569697
0.033333,0.101515,-0.571212
0.051515,0.074242,-0.571212
0.063636,0.054545,-0.571212
0.090909,0.013636,-0.568182
0.104545,-0.007576,-0.563636
0.133333,-0.05,-0.55
0.145455,-0.071212,-0.540909
0.171212,-0.109091,-0.519697
0.180303,-0.127273,-0.507576
0.19697,-0.160606,-0.481818
0.204545,-0.174242,-0.468182
0.212121,-0.2,-0.440909
0.215152,-0.213636,-0.427273
0.218182,-0.236364,-0.395455
0.216667,-0.24697,-0.378788
0.216667,-0.257576,-0.362121
0.216667,-0.277273,-0.322727
0.216667,-0.287879,-0.30303
0.218182,-0.30303,-0.259091
0.219697,-0.309091,-0.236364
0.227273,-0.321212,-0.193939
0.231818,-0.324242,-0.171212
0.245455,-0.328788,-0.127273
0.25303,-0.330303,-0.107576
0.265152,-0.328788,-0.069697
0.272727,-0.327273,-0.05303
0.286364,-0.324242,-0.018182
0.293939,-0.321212,-0.00303
0.298485,-0.309091,0.025758
0.313636,-0.310606,0.037879
0.321212,-0.307576,0.051515
0.339394,-0.295455,0.072727
0.348485,-0.292424,0.080303
0.369697,-0.280303,0.095455
0.381818,-0.272727,0.101515
0.409091,-0.257576,0.116667
0.422727,-0.24697,0.122727
0.451515,-0.222727,0.137879
0.466667,-0.209091,0.145455
0.495455,-0.174242,0.159091
0.507576,-0.160606,0.165152
0.533333,-0.124242,0.174242
0.543939,-0.106061,0.175758
0.556061,-0.086364,0.175758
0.574242,-0.045455,0.178788
0.583333,-0.022727,0.175758
0.598485,0.018182,0.166667
0.604545,0.037879,0.160606
0.616667,0.075758,0.143939
0.621212,0.093939,0.131818
0.630303,0.128788,0.10303
0.633333,0.145455,0.086364
0.636364,0.175758,0.05
0.637879,0.186364,0.030303
0.637879,0.210606,-0.012121
0.636364,0.221212,-0.034848
0.630303,0.243939,-0.081818
0.625758,0.251515,-0.106061
0.618182,0.262121,-0.131818
0.598485,0.281818,-0.178788
0.587879,0.292424,-0.20303
0.559091,0.313636,-0.248485
0.542424,0.322727,-0.271212
0.504545,0.337879,-0.315152
0.483333,0.343939,-0.337879
0.440909,0.351515,-0.378788
0.418182,0.354545,-0.4
0.372727,0.354545,-0.437879
0.351515,0.34697,-0.454545
0.307576,0.336364,-0.487879
0.283333,0.325758,-0.50303
0.259091,0.316667,-0.516667
0.219697,0.293939,-0.536364
0.2,0.283333,-0.545455
0.160606,0.257576,-0.560606
0.143939,0.245455,-0.566667
0.110606,0.219697,-0.571212
0.09697,0.209091,-0.572727
0.072727,0.184848,-0.575758
0.063636,0.175758,-0.575758
0.05303,0.156061,-0.575758
0.05,0.145455,-0.575758
0.051515,0.125758,-0.577273
0.056061,0.112121,-0.577273
0.069697,0.089394,-0.578788
0.080303,0.072727,-0.578788
0.090909,0.059091,-0.578788
0.116667,0.024242,-0.574242
0.130303,0.007576,-0.572727
0.160606,-0.030303,-0.562121
0.174242,-0.05,-0.554545
0.201515,-0.090909,-0.534849
0.213636,-0.109091,-0.522727
0.236364,-0.143939,-0.49697
0.242424,-0.160606,-0.484848
0.254545,-0.186364,-0.456061
0.256061,-0.204545,-0.439394
0.256061,-0.227273,-0.410606
0.251515,-0.240909,-0.395455
0.24697,-0.251515,-0.365152
0.237879,-0.271212,-0.35
0.231818,-0.280303,-0.333333
0.219697,-0.295455,-0.301515
0.213636,-0.301515,-0.284848
0.204545,-0.312121,-0.251515
0.201515,-0.318182,-0.237879
0.2,-0.325758,-0.210606
0.198485,-0.327273,-0.19697
0.20303,-0.330303,-0.175758
0.209091,-0.333333,-0.166667
0.225758,-0.333333,-0.157576
0.237879,-0.334848,-0.156061
0.269697,-0.331818,-0.160606
0.287879,-0.328788,-0.165152
0.309091,-0.325758,-0.172727
0.351515,-0.313636,-0.186364
0.372727,-0.306061,-0.195455
0.413636,-0.286364,-0.222727
0.428788,-0.274242,-0.239394
0.457576,-0.248485,-0.277273
0.466667,-0.234848,-0.295455
0.478788,-0.204545,-0.336364
0.481818,-0.189394,-0.354545
0.483333,-0.154545,-0.390909
0.481818,-0.143939,-0.404545
0.474242,-0.113636,-0.436364
0.468182,-0.101515,-0.45
0.459091,-0.090909,-0.474242
0.440909,-0.069697,-0.486364
0.430303,-0.060606,-0.49697
0.401515,-0.045455,-0.519697
0.381818,-0.039394,-0.528788
0.339394,-0.031818,-0.548485
0.316667,-0.033333,-0.556061
0.262121,-0.037879,-0.565152
0.234848,-0.042424,-0.565152
0.183333,-0.056061,-0.563636
0.160606,-0.062121,-0.560606
0.119697,-0.072727,-0.55
0.101515,-0.083333,-0.542424
0.072727,-0.09697,-0.527273
0.060606,-0.106061,-0.519697
0.05,-0.113636,-0.513636
0.037879,-0.128788,-0.5
0.033333,-0.134848,-0.495455
0.030303,-0.148485,-0.486364
0.031818,-0.15303,-0.481818
0.037879,-0.168182,-0.471212
0.043939,-0.177273,-0.468182
0.063636,-0.193939,-0.457576
0.077273,-0.204545,-0.451515
0.110606,-0.222727,-0.434848
0.128788,-0.236364,-0.424242
0.172727,-0.254545,-0.40303
0.19697,-0.263636,-0.392424
0.222727,-0.269697,-0.368182
0.283333,-0.277273,-0.357576
0.315152,-0.277273,-0.345455
0.380303,-0.266667,-0.327273
0.410606,-0.257576,-0.321212
0.471212,-0.233333,-0.310606
0.49697,-0.215152,-0.306061
0.539394,-0.174242,-0.312121
0.554545,-0.154545,-0.316667
0.575758,-0.106061,-0.339394
0.580303,-0.081818,-0.35303
0.577273,-0.025758,-0.387879
0.572727,0.0,-0.404545
0.551515,0.051515,-0.437879
0.534849,0.074242,-0.454545
0.519697,0.095455,-0.471212
0.481818,0.131818,-0.49697
0.462121,0.145455,-0.507576
0.424242,0.160606,-0.530303
0.406061,0.162121,-0.539394
0.371212,0.159091,-0.556061
0.356061,0.154545,-0.565152
0.328788,0.137879,-0.575758
0.316667,0.125758,-0.581818
0.293939,0.101515,-0.589394
0.283333,0.080303,-0.592424
0.263636,0.045455,-0.592424
0.254545,0.025758,-0.590909
0.245455,0.004545,-0.583333
0.231818,-0.034848,-0.577273
0.225758,-0.05303,-0.571212
0.221212,-0.095455,-0.551515
0.222727,-0.116667,-0.539394
0.228788,-0.156061,-0.510606
0.234848,-0.174242,-0.493939
0.245455,-0.20303,-0.462121
0.25303,-0.215152,-0.445455
0.269697,-0.234848,-0.415152
0.280303,-0.245455,-0.398485
0.309091,-0.260606,-0.360606
0.325758,-0.271212,-0.339394
0.360606,-0.278788,-0.293939
0.380303,-0.281818,-0.271212
0.4,-0.281818,-0.248485
0.443939,-0.272727,-0.207576
0.466667,-0.265152,-0.187879
0.510606,-0.243939,-0.15303
0.531818,-0.230303,-0.142424
0.569697,-0.195455,-0.128788
0.587879,-0.177273,-0.127273
0.619697,-0.133333,-0.133333
0.630303,-0.109091,-0.140909
0.651515,-0.05303,-0.166667
0.656061,-0.030303,-0.181818
0.660606,0.025758,-0.215152
0.656061,0.05,-0.233333
0.651515,0.075758,-0.268182
0.634848,0.121212,-0.287879
0.622727,0.139394,-0.306061
0.59697,0.169697,-0.343939
0.580303,0.181818,-0.362121
0.55,0.193939,-0.4
0.534849,0.195455,-0.418182
0.506061,0.189394,-0.451515
0.492424,0.183333,-0.465152
0.466667,0.162121,-0.492424
0.456061,0.151515,-0.50303
0.436364,0.119697,-0.521212
0.428788,0.09697,-0.527273
0.416667,0.05303,-0.534849
0.409091,0.027273,-0.533333
0.404545,0.00303,-0.530303
0.39697,-0.05,-0.516667
0.392424,-0.078788,-0.504545
0.384848,-0.133333,-0.472727
0.381818,-0.157576,-0.45303
0.375758,-0.20303,-0.407576
0.372727,-0.222727,-0.381818
0.366667,-0.251515,-0.334848
0.365152,-0.263636,-0.312121
0.365152,-0.278788,-0.265152
0.368182,-0.287879,-0.242424
0.374242,-0.295455,-0.19697
0.380303,-0.298485,-0.174242
0.389394,-0.289394,-0.130303
0.407576,-0.295455,-0.109091
0.418182,-0.290909,-0.087879
0.442424,-0.277273,-0.045455
0.456061,-0.266667,-0.025758
0.484848,-0.245455,0.007576
0.49697,-0.233333,0.021212
0.524242,-0.204545,0.042424
0.537879,-0.192424,0.05
0.565152,-0.160606,0.056061
0.575758,-0.145455,0.056061
0.601515,-0.109091,0.05
0.612121,-0.09697,0.043939
0.634848,-0.062121,0.025758
0.642424,-0.045455,0.015152
0.651515,-0.030303,0.0
0.663636,0.00303,-0.031818
0.668182,0.016667,-0.04697
0.672727,0.043939,-0.084848
0.674242,0.057576,-0.104545
0.671212,0.078788,-0.142424
0.669697,0.087879,-0.162121
0.663636,0.098485,-0.2
0.657576,0.101515,-0.216667
0.648485,0.098485,-0.251515
0.643939,0.090909,-0.265152
0.634848,0.071212,-0.290909
0.628788,0.056061,-0.3
0.625758,0.030303,-0.313636
0.615152,0.004545,-0.316667
0.609091,-0.016667,-0.318182
0.6,-0.062121,-0.309091
0.592424,-0.084848,-0.3
0.577273,-0.130303,-0.272727
0.568182,-0.151515,-0.254545
0.548485,-0.190909,-0.209091
0.536364,-0.209091,-0.184848
0.513636,-0.234848,-0.133333
0.501515,-0.243939,-0.110606
0.480303,-0.254545,-0.074242
0.472727,-0.259091,-0.054545
0.462121,-0.259091,-0.018182
0.459091,-0.257576,0.001515
0.457576,-0.254545,0.019697
0.456061,-0.242424,0.059091
0.456061,-0.236364,0.080303
0.454545,-0.219697,0.116667
0.45303,-0.210606,0.134848
0.45303,-0.192424,0.166667
0.451515,-0.181818,0.178788
0.45,-0.162121,0.206061
0.45,-0.15303,0.216667
0.448485,-0.131818,0.236364
0.44697,-0.125758,0.243939
0.448485,-0.113636,0.251515
0.45,-0.110606,0.254545
0.454545,-0.106061,0.25303
0.466667,-0.107576,0.248485
0.474242,-0.106061,0.239394
0.498485,-0.109091,0.215152
0.513636,-0.109091,0.2
